customer_id,churn_flag,churn_date,churn_reason
CUST09977,0,,Not Churned
CUST09978,0,,Not Churned
CUST09979,0,,Not Churned
CUST09980,1,2026-04-02,Competitor
CUST09981,0,,Not Churned
CUST09982,0,,Not Churned
CUST09983,0,,Not Churned
CUST09984,0,,Not Churned
CUST09985,1,2026-02-16,High Price
CUST09986,1,2026-04-25,Competitor
CUST09987,0,,Not Churned
CUST09988,0,,Not Churned
CUST09989,0,,Not Churned
CUST09990,0,,Not Churned
CUST09991,0,,Not Churned
CUST09992,0,,Not Churned
CUST09993,0,,Not Churned
CUST09994,1,2026-03-13,Poor Service
CUST09995,0,,Not Churned
CUST09996,1,2026-02-13,Not Using Product
CUST09997,1,2026-08-15,Customer Support
CUST09998,1,2026-07-08,Customer Support
CUST09999,0,,Not Churned
CUST10000,0,,Not Churned
CUST10001,0,,Not Churned
CUST10002,0,,Not Churned
CUST10003,0,,Not Churned
CUST10004,0,,Not Churned
CUST10005,1,2026-06-08,Not Using Product
CUST10006,1,2026-08-13,Other
CUST10007,1,2026-07-16,Poor Service
CUST10008,1,2026-07-13,Other
CUST10009,0,,Not Churned
CUST10010,1,2026-01-26,Technical Issues
CUST10011,1,2026-05-08,Competitor
CUST10012,0,,Not Churned
CUST10013,0,,Not Churned
CUST10014,0,,Not Churned
CUST10015,0,,Not Churned
CUST10016,0,,Not Churned
CUST10017,0,,Not Churned
CUST10018,0,,Not Churned
CUST10019,0,,Not Churned
CUST10020,0,,Not Churned
CUST10021,0,,Not Churned
CUST10022,0,,Not Churned
CUST10023,0,,Not Churned
CUST10024,1,2026-01-11,Not Using Product
CUST10025,0,,Not Churned
CUST10026,0,,Not Churned
CUST10027,0,,Not Churned
CUST10028,0,,Not Churned
CUST10029,0,,Not Churned
CUST10030,0,,Not Churned
CUST10031,1,2026-06-04,Customer Support
CUST10032,0,,Not Churned
CUST10033,1,2026-01-10,Other
CUST10034,0,,Not Churned
CUST10035,0,,Not Churned
CUST10036,0,,Not Churned
CUST10037,1,2026-01-07,Competitor
CUST10038,0,,Not Churned
CUST10039,0,,Not Churned
CUST10040,0,,Not Churned
CUST10041,0,,Not Churned
CUST10042,0,,Not Churned
CUST10043,0,,Not Churned
CUST10044,0,,Not Churned
CUST10045,0,,Not Churned
CUST10046,1,2026-08-06,Customer Support
CUST10047,0,,Not Churned
CUST10048,0,,Not Churned
CUST10049,0,,Not Churned
CUST10050,1,2026-06-15,Technical Issues
CUST10051,0,,Not Churned
CUST10052,0,,Not Churned
CUST10053,0,,Not Churned
CUST10054,1,2026-06-20,Technical Issues
CUST10055,0,,Not Churned
CUST10056,1,2026-01-28,Other
CUST10057,0,,Not Churned
CUST10058,0,,Not Churned
CUST10059,0,,Not Churned
CUST10060,0,,Not Churned
CUST10061,0,,Not Churned
CUST10062,0,,Not Churned
CUST10063,0,,Not Churned
CUST10064,0,,Not Churned
CUST10065,0,,Not Churned
CUST10066,1,2026-06-07,Customer Support
CUST10067,0,,Not Churned
CUST10068,0,,Not Churned
CUST10069,0,,Not Churned
CUST10070,1,2026-03-20,Customer Support
CUST10071,0,,Not Churned
CUST10072,0,,Not Churned
CUST10073,0,,Not Churned
CUST10074,1,2026-01-30,Poor Service
CUST10075,0,,Not Churned
CUST10076,0,,Not Churned
CUST10077,0,,Not Churned
CUST10078,0,,Not Churned
CUST10079,1,2026-07-27,Customer Support
CUST10080,0,,Not Churned
CUST10081,0,,Not Churned
CUST10082,0,,Not Churned
CUST10083,0,,Not Churned
CUST10084,0,,Not Churned
CUST10085,1,2026-04-08,Competitor
CUST10086,0,,Not Churned
CUST10087,1,2026-07-27,Customer Support
CUST10088,0,,Not Churned
CUST10089,1,2026-04-08,Customer Support
CUST10090,1,2026-08-10,Not Using Product
CUST10091,1,2026-04-09,Not Using Product
CUST10092,0,,Not Churned
CUST10093,0,,Not Churned
CUST10094,0,,Not Churned
CUST10095,0,,Not Churned
CUST10096,0,,Not Churned
CUST10097,0,,Not Churned
CUST10098,1,2026-07-01,Poor Service
CUST10099,0,,Not Churned
CUST10100,0,,Not Churned
CUST10101,0,,Not Churned
CUST10102,0,,Not Churned
CUST10103,0,,Not Churned
CUST10104,1,2026-08-03,Not Using Product
CUST10105,0,,Not Churned
CUST10106,0,,Not Churned
CUST10107,0,,Not Churned
CUST10108,0,,Not Churned
CUST10109,0,,Not Churned
CUST10110,0,,Not Churned
CUST10111,0,,Not Churned
CUST10112,0,,Not Churned
CUST10113,0,,Not Churned
CUST10114,1,2026-08-23,Competitor
CUST10115,0,,Not Churned
CUST10116,1,2026-04-11,Poor Service
CUST10117,1,2026-07-15,Not Using Product
CUST10118,0,,Not Churned
CUST10119,1,2026-06-27,Not Using Product
CUST10120,0,,Not Churned
CUST10121,1,2026-08-10,High Price
CUST10122,1,2026-01-18,High Price
CUST10123,1,2026-07-17,Technical Issues
CUST10124,0,,Not Churned
CUST10125,0,,Not Churned
CUST10126,0,,Not Churned
CUST10127,0,,Not Churned
CUST10128,1,2026-07-25,Not Using Product
CUST10129,0,,Not Churned
CUST10130,0,,Not Churned
CUST10131,1,2026-08-24,Competitor
CUST10132,0,,Not Churned
CUST10133,0,,Not Churned
CUST10134,0,,Not Churned
CUST10135,1,2026-05-20,High Price
CUST10136,1,2026-06-25,Other
CUST10137,1,2026-03-02,High Price
CUST10138,0,,Not Churned
CUST10139,0,,Not Churned
CUST10140,0,,Not Churned
CUST10141,0,,Not Churned
CUST10142,0,,Not Churned
CUST10143,1,2026-01-10,Other
CUST10144,0,,Not Churned
CUST10145,1,2026-03-07,High Price
CUST10146,1,2026-08-11,Technical Issues
CUST10147,1,2026-03-16,Customer Support
CUST10148,0,,Not Churned
CUST10149,0,,Not Churned
CUST10150,0,,Not Churned
CUST10151,0,,Not Churned
CUST10152,1,2026-06-23,Poor Service
CUST10153,0,,Not Churned
CUST10154,1,2026-02-13,High Price
CUST10155,0,,Not Churned
CUST10156,1,2026-08-12,High Price
CUST10157,0,,Not Churned
CUST10158,0,,Not Churned
CUST10159,0,,Not Churned
CUST10160,0,,Not Churned
CUST10161,1,2026-06-09,Not Using Product
CUST10162,0,,Not Churned
CUST10163,0,,Not Churned
CUST10164,0,,Not Churned
CUST10165,1,2026-07-03,Technical Issues
CUST10166,0,,Not Churned
CUST10167,0,,Not Churned
CUST10168,0,,Not Churned
CUST10169,0,,Not Churned
CUST10170,0,,Not Churned
CUST10171,1,2026-08-17,Competitor
CUST10172,1,2026-08-19,Customer Support
CUST10173,0,,Not Churned
CUST10174,0,,Not Churned
CUST10175,0,,Not Churned
CUST10176,0,,Not Churned
CUST10177,1,2026-06-22,High Price
CUST10178,0,,Not Churned
CUST10179,1,2026-04-13,Poor Service
CUST10180,1,2026-07-01,Other
CUST10181,1,2026-03-08,Competitor
CUST10182,0,,Not Churned
CUST10183,0,,Not Churned
CUST10184,0,,Not Churned
CUST10185,1,2026-04-20,Technical Issues
CUST10186,0,,Not Churned
CUST10187,1,2026-05-13,Other
CUST10188,0,,Not Churned
CUST10189,0,,Not Churned
CUST10190,0,,Not Churned
CUST10191,0,,Not Churned
CUST10192,0,,Not Churned
CUST10193,1,2026-05-13,Other
CUST10194,1,2026-03-29,High Price
CUST10195,0,,Not Churned
CUST10196,0,,Not Churned
CUST10197,0,,Not Churned
CUST10198,0,,Not Churned
CUST10199,1,2026-04-12,Competitor
CUST10200,0,,Not Churned
CUST10201,0,,Not Churned
CUST10202,0,,Not Churned
CUST10203,0,,Not Churned
CUST10204,0,,Not Churned
CUST10205,1,2026-01-06,Not Using Product
CUST10206,1,2026-03-23,Other
CUST10207,0,,Not Churned
CUST10208,0,,Not Churned
CUST10209,1,2026-02-25,Not Using Product
CUST10210,0,,Not Churned
CUST10211,0,,Not Churned
CUST10212,0,,Not Churned
CUST10213,0,,Not Churned
CUST10214,0,,Not Churned
CUST10215,1,2026-03-30,Poor Service
CUST10216,0,,Not Churned
CUST10217,0,,Not Churned
CUST10218,0,,Not Churned
CUST10219,1,2026-02-16,Competitor
CUST10220,1,2026-06-22,Poor Service
CUST10221,1,2026-06-17,Poor Service
CUST10222,0,,Not Churned
CUST10223,0,,Not Churned
CUST10224,0,,Not Churned
CUST10225,1,2026-02-03,Technical Issues
CUST10226,1,2026-05-11,Poor Service
CUST10227,0,,Not Churned
CUST10228,1,2026-01-20,Technical Issues
CUST10229,0,,Not Churned
CUST10230,1,2026-08-14,Not Using Product
CUST10231,0,,Not Churned
CUST10232,1,2026-04-20,Technical Issues
CUST10233,0,,Not Churned
CUST10234,0,,Not Churned
CUST10235,0,,Not Churned
CUST10236,1,2026-06-12,Customer Support
CUST10237,0,,Not Churned
CUST10238,0,,Not Churned
CUST10239,0,,Not Churned
CUST10240,0,,Not Churned
CUST10241,0,,Not Churned
CUST10242,1,2026-08-15,Competitor
CUST10243,0,,Not Churned
CUST10244,0,,Not Churned
CUST10245,0,,Not Churned
CUST10246,0,,Not Churned
CUST10247,0,,Not Churned
CUST10248,1,2026-05-26,High Price
CUST10249,1,2026-05-28,Competitor
CUST10250,0,,Not Churned
CUST10251,0,,Not Churned
CUST10252,0,,Not Churned
CUST10253,0,,Not Churned
CUST10254,0,,Not Churned
CUST10255,0,,Not Churned
CUST10256,0,,Not Churned
CUST10257,0,,Not Churned
CUST10258,1,2026-04-10,High Price
CUST10259,1,2026-05-30,High Price
CUST10260,0,,Not Churned
CUST10261,0,,Not Churned
CUST10262,0,,Not Churned
CUST10263,1,2026-07-29,Poor Service
CUST10264,0,,Not Churned
CUST10265,0,,Not Churned
CUST10266,0,,Not Churned
CUST10267,0,,Not Churned
CUST10268,0,,Not Churned
CUST10269,0,,Not Churned
CUST10270,1,2026-07-22,Customer Support
CUST10271,1,2026-06-30,Not Using Product
CUST10272,0,,Not Churned
CUST10273,0,,Not Churned
CUST10274,0,,Not Churned
CUST10275,0,,Not Churned
CUST10276,1,2026-01-19,Poor Service
CUST10277,0,,Not Churned
CUST10278,0,,Not Churned
CUST10279,0,,Not Churned
CUST10280,0,,Not Churned
CUST10281,0,,Not Churned
CUST10282,0,,Not Churned
CUST10283,0,,Not Churned
CUST10284,0,,Not Churned
CUST10285,0,,Not Churned
CUST10286,0,,Not Churned
CUST10287,1,2026-05-09,Customer Support
CUST10288,0,,Not Churned
CUST10289,0,,Not Churned
CUST10290,0,,Not Churned
CUST10291,0,,Not Churned
CUST10292,0,,Not Churned
CUST10293,0,,Not Churned
CUST10294,0,,Not Churned
CUST10295,1,2026-08-12,Customer Support
CUST10296,0,,Not Churned
CUST10297,1,2026-07-09,Technical Issues
CUST10298,0,,Not Churned
CUST10299,1,2026-08-14,Not Using Product
CUST10300,0,,Not Churned
CUST10301,1,2026-04-12,Customer Support
CUST10302,0,,Not Churned
CUST10303,0,,Not Churned
CUST10304,1,2026-01-04,Poor Service
CUST10305,1,2026-05-05,Competitor
CUST10306,1,2026-03-21,High Price
CUST10307,1,2026-01-04,Other
CUST10308,0,,Not Churned
CUST10309,0,,Not Churned
CUST10310,1,2026-05-09,Poor Service
CUST10311,0,,Not Churned
CUST10312,0,,Not Churned
CUST10313,0,,Not Churned
CUST10314,0,,Not Churned
CUST10315,0,,Not Churned
CUST10316,0,,Not Churned
CUST10317,1,2026-03-29,Customer Support
CUST10318,0,,Not Churned
CUST10319,0,,Not Churned
CUST10320,0,,Not Churned
CUST10321,0,,Not Churned
CUST10322,0,,Not Churned
CUST10323,1,2026-05-11,Competitor
CUST10324,0,,Not Churned
CUST10325,1,2026-04-15,Poor Service
CUST10326,1,2026-04-01,Customer Support
CUST10327,0,,Not Churned
CUST10328,0,,Not Churned
CUST10329,0,,Not Churned
CUST10330,0,,Not Churned
CUST10331,0,,Not Churned
CUST10332,0,,Not Churned
CUST10333,0,,Not Churned
CUST10334,1,2026-03-19,Other
CUST10335,0,,Not Churned
CUST10336,0,,Not Churned
CUST10337,0,,Not Churned
CUST10338,0,,Not Churned
CUST10339,0,,Not Churned
CUST10340,0,,Not Churned
CUST10341,1,2026-05-18,Poor Service
CUST10342,0,,Not Churned
CUST10343,1,2026-06-16,Technical Issues
CUST10344,0,,Not Churned
CUST10345,0,,Not Churned
CUST10346,1,2026-08-07,Customer Support
CUST10347,0,,Not Churned
CUST10348,0,,Not Churned
CUST10349,1,2026-06-17,Other
CUST10350,1,2026-05-22,Customer Support
CUST10351,0,,Not Churned
CUST10352,0,,Not Churned
CUST10353,0,,Not Churned
CUST10354,0,,Not Churned
CUST10355,0,,Not Churned
CUST10356,1,2026-02-20,Not Using Product
CUST10357,1,2026-01-16,High Price
CUST10358,0,,Not Churned
CUST10359,0,,Not Churned
CUST10360,1,2026-05-06,Technical Issues
CUST10361,1,2026-08-18,Customer Support
CUST10362,0,,Not Churned
CUST10363,0,,Not Churned
CUST10364,0,,Not Churned
CUST10365,0,,Not Churned
CUST10366,1,2026-02-04,Other
CUST10367,1,2026-02-23,Customer Support
CUST10368,1,2026-08-17,Poor Service
CUST10369,0,,Not Churned
CUST10370,0,,Not Churned
CUST10371,0,,Not Churned
CUST10372,0,,Not Churned
CUST10373,0,,Not Churned
CUST10374,0,,Not Churned
CUST10375,0,,Not Churned
CUST10376,0,,Not Churned
CUST10377,0,,Not Churned
CUST10378,0,,Not Churned
CUST10379,0,,Not Churned
CUST10380,0,,Not Churned
CUST10381,0,,Not Churned
CUST10382,0,,Not Churned
CUST10383,1,2026-08-02,Not Using Product
CUST10384,1,2026-03-19,Technical Issues
CUST10385,0,,Not Churned
CUST10386,1,2026-08-21,Not Using Product
CUST10387,0,,Not Churned
CUST10388,1,2026-03-15,Competitor
CUST10389,1,2026-07-08,Not Using Product
CUST10390,0,,Not Churned
CUST10391,1,2026-08-24,Competitor
CUST10392,0,,Not Churned
CUST10393,0,,Not Churned
CUST10394,0,,Not Churned
CUST10395,1,2026-01-28,High Price
CUST10396,0,,Not Churned
CUST10397,1,2026-04-01,Technical Issues
CUST10398,0,,Not Churned
CUST10399,0,,Not Churned
CUST10400,0,,Not Churned
CUST10401,0,,Not Churned
CUST10402,0,,Not Churned
CUST10403,0,,Not Churned
CUST10404,0,,Not Churned
CUST10405,0,,Not Churned
CUST10406,0,,Not Churned
CUST10407,0,,Not Churned
CUST10408,0,,Not Churned
CUST10409,0,,Not Churned
CUST10410,1,2026-04-20,High Price
CUST10411,0,,Not Churned
CUST10412,0,,Not Churned
CUST10413,0,,Not Churned
CUST10414,0,,Not Churned
CUST10415,0,,Not Churned
CUST10416,1,2026-02-20,Technical Issues
CUST10417,0,,Not Churned
CUST10418,1,2026-05-05,Not Using Product
CUST10419,0,,Not Churned
CUST10420,0,,Not Churned
CUST10421,0,,Not Churned
CUST10422,0,,Not Churned
CUST10423,1,2026-05-12,Customer Support
CUST10424,1,2026-07-15,Customer Support
CUST10425,0,,Not Churned
CUST10426,1,2026-06-19,Customer Support
CUST10427,1,2026-07-09,Technical Issues
CUST10428,1,2026-03-04,High Price
CUST10429,0,,Not Churned
CUST10430,0,,Not Churned
CUST10431,0,,Not Churned
CUST10432,1,2026-03-01,Not Using Product
CUST10433,0,,Not Churned
CUST10434,0,,Not Churned
CUST10435,0,,Not Churned
CUST10436,0,,Not Churned
CUST10437,0,,Not Churned
CUST10438,0,,Not Churned
CUST10439,0,,Not Churned
CUST10440,0,,Not Churned
CUST10441,1,2026-03-17,Poor Service
CUST10442,1,2026-06-02,Other
CUST10443,0,,Not Churned
CUST10444,0,,Not Churned
CUST10445,0,,Not Churned
CUST10446,0,,Not Churned
CUST10447,0,,Not Churned
CUST10448,0,,Not Churned
CUST10449,0,,Not Churned
CUST10450,1,2026-07-21,Poor Service
CUST10451,0,,Not Churned
CUST10452,1,2026-08-17,Competitor
CUST10453,0,,Not Churned
CUST10454,0,,Not Churned
CUST10455,0,,Not Churned
CUST10456,0,,Not Churned
CUST10457,0,,Not Churned
CUST10458,0,,Not Churned
CUST10459,0,,Not Churned
CUST10460,0,,Not Churned
CUST10461,0,,Not Churned
CUST10462,0,,Not Churned
CUST10463,1,2026-03-08,Customer Support
CUST10464,1,2026-02-18,Poor Service
CUST10465,1,2026-04-17,Technical Issues
CUST10466,0,,Not Churned
CUST10467,0,,Not Churned
CUST10468,0,,Not Churned
CUST10469,1,2026-04-27,Competitor
CUST10470,0,,Not Churned
CUST10471,0,,Not Churned
CUST10472,0,,Not Churned
CUST10473,0,,Not Churned
CUST10474,0,,Not Churned
CUST10475,1,2026-06-21,Other
CUST10476,1,2026-01-26,Technical Issues
CUST10477,0,,Not Churned
CUST10478,0,,Not Churned
CUST10479,0,,Not Churned
CUST10480,0,,Not Churned
CUST10481,1,2026-07-02,Other
CUST10482,0,,Not Churned
CUST10483,0,,Not Churned
CUST10484,0,,Not Churned
CUST10485,1,2026-01-24,High Price
CUST10486,0,,Not Churned
CUST10487,0,,Not Churned
CUST10488,1,2026-04-25,Technical Issues
CUST10489,0,,Not Churned
CUST10490,0,,Not Churned
CUST10491,0,,Not Churned
CUST10492,0,,Not Churned
CUST10493,0,,Not Churned
CUST10494,1,2026-02-09,High Price
CUST10495,0,,Not Churned
CUST10496,1,2026-03-07,Customer Support
CUST10497,0,,Not Churned
CUST10498,0,,Not Churned
CUST10499,1,2026-08-20,High Price
CUST10500,0,,Not Churned
CUST10501,0,,Not Churned
CUST10502,0,,Not Churned
CUST10503,1,2026-06-06,Technical Issues
CUST10504,1,2026-04-11,Competitor
CUST10505,0,,Not Churned
CUST10506,0,,Not Churned
CUST10507,0,,Not Churned
CUST10508,0,,Not Churned
CUST10509,0,,Not Churned
CUST10510,0,,Not Churned
CUST10511,1,2026-04-06,Customer Support
CUST10512,0,,Not Churned
CUST10513,0,,Not Churned
CUST10514,0,,Not Churned
CUST10515,0,,Not Churned
CUST10516,0,,Not Churned
CUST10517,0,,Not Churned
CUST10518,0,,Not Churned
CUST10519,0,,Not Churned
CUST10520,0,,Not Churned
CUST10521,0,,Not Churned
CUST10522,1,2026-04-16,Not Using Product
CUST10523,0,,Not Churned
CUST10524,0,,Not Churned
CUST10525,0,,Not Churned
CUST10526,0,,Not Churned
CUST10527,0,,Not Churned
CUST10528,0,,Not Churned
CUST10529,1,2026-04-12,Technical Issues
CUST10530,1,2026-06-29,Poor Service
CUST10531,0,,Not Churned
CUST10532,1,2026-07-07,Technical Issues
CUST10533,0,,Not Churned
CUST10534,0,,Not Churned
CUST10535,0,,Not Churned
CUST10536,0,,Not Churned
CUST10537,0,,Not Churned
CUST10538,0,,Not Churned
CUST10539,0,,Not Churned
CUST10540,0,,Not Churned
CUST10541,0,,Not Churned
CUST10542,0,,Not Churned
CUST10543,0,,Not Churned
CUST10544,1,2026-08-23,Competitor
CUST10545,0,,Not Churned
CUST10546,0,,Not Churned
CUST10547,0,,Not Churned
CUST10548,1,2026-02-17,Not Using Product
CUST10549,0,,Not Churned
CUST10550,0,,Not Churned
CUST10551,1,2026-03-05,Other
CUST10552,0,,Not Churned
CUST10553,0,,Not Churned
CUST10554,0,,Not Churned
CUST10555,0,,Not Churned
CUST10556,0,,Not Churned
CUST10557,0,,Not Churned
CUST10558,0,,Not Churned
CUST10559,0,,Not Churned
CUST10560,1,2026-01-07,Poor Service
CUST10561,1,2026-01-29,Poor Service
CUST10562,0,,Not Churned
CUST10563,0,,Not Churned
CUST10564,0,,Not Churned
CUST10565,0,,Not Churned
CUST10566,0,,Not Churned
CUST10567,1,2026-05-23,Competitor
CUST10568,1,2026-06-08,High Price
CUST10569,0,,Not Churned
CUST10570,0,,Not Churned
CUST10571,0,,Not Churned
CUST10572,0,,Not Churned
CUST10573,0,,Not Churned
CUST10574,0,,Not Churned
CUST10575,1,2026-04-18,Poor Service
CUST10576,0,,Not Churned
CUST10577,0,,Not Churned
CUST10578,0,,Not Churned
CUST10579,1,2026-01-17,Poor Service
CUST10580,0,,Not Churned
CUST10581,0,,Not Churned
CUST10582,0,,Not Churned
CUST10583,0,,Not Churned
CUST10584,0,,Not Churned
CUST10585,0,,Not Churned
CUST10586,1,2026-04-18,Poor Service
CUST10587,0,,Not Churned
CUST10588,0,,Not Churned
CUST10589,0,,Not Churned
CUST10590,0,,Not Churned
CUST10591,0,,Not Churned
CUST10592,0,,Not Churned
CUST10593,0,,Not Churned
CUST10594,0,,Not Churned
CUST10595,0,,Not Churned
CUST10596,0,,Not Churned
CUST10597,0,,Not Churned
CUST10598,0,,Not Churned
CUST10599,0,,Not Churned
CUST10600,0,,Not Churned
CUST10601,0,,Not Churned
CUST10602,0,,Not Churned
CUST10603,0,,Not Churned
CUST10604,1,2026-02-16,Competitor
CUST10605,0,,Not Churned
CUST10606,0,,Not Churned
CUST10607,1,2026-01-04,High Price
CUST10608,0,,Not Churned
CUST10609,1,2026-03-05,Customer Support
CUST10610,0,,Not Churned
CUST10611,0,,Not Churned
CUST10612,0,,Not Churned
CUST10613,1,2026-02-02,High Price
CUST10614,0,,Not Churned
CUST10615,0,,Not Churned
CUST10616,0,,Not Churned
CUST10617,0,,Not Churned
CUST10618,0,,Not Churned
CUST10619,0,,Not Churned
CUST10620,1,2026-03-25,Not Using Product
CUST10621,0,,Not Churned
CUST10622,1,2026-02-24,Other
CUST10623,0,,Not Churned
CUST10624,1,2026-03-07,Customer Support
CUST10625,0,,Not Churned
CUST10626,0,,Not Churned
CUST10627,0,,Not Churned
CUST10628,1,2026-01-29,Competitor
CUST10629,0,,Not Churned
CUST10630,1,2026-01-16,Technical Issues
CUST10631,0,,Not Churned
CUST10632,0,,Not Churned
CUST10633,0,,Not Churned
CUST10634,0,,Not Churned
CUST10635,0,,Not Churned
CUST10636,0,,Not Churned
CUST10637,0,,Not Churned
CUST10638,1,2026-04-13,Customer Support
CUST10639,0,,Not Churned
CUST10640,0,,Not Churned
CUST10641,0,,Not Churned
CUST10642,0,,Not Churned
CUST10643,1,2026-01-09,Competitor
CUST10644,0,,Not Churned
CUST10645,0,,Not Churned
CUST10646,0,,Not Churned
CUST10647,0,,Not Churned
CUST10648,0,,Not Churned
CUST10649,1,2026-04-24,Not Using Product
CUST10650,1,2026-06-03,Competitor
CUST10651,1,2026-05-28,Other
CUST10652,0,,Not Churned
CUST10653,0,,Not Churned
CUST10654,0,,Not Churned
CUST10655,1,2026-07-10,Not Using Product
CUST10656,0,,Not Churned
CUST10657,0,,Not Churned
CUST10658,1,2026-07-30,High Price
CUST10659,0,,Not Churned
CUST10660,0,,Not Churned
CUST10661,0,,Not Churned
CUST10662,0,,Not Churned
CUST10663,0,,Not Churned
CUST10664,1,2026-02-01,Competitor
CUST10665,0,,Not Churned
CUST10666,0,,Not Churned
CUST10667,1,2026-03-04,High Price
CUST10668,1,2026-02-24,Other
CUST10669,0,,Not Churned
CUST10670,1,2026-05-04,Other
CUST10671,0,,Not Churned
CUST10672,0,,Not Churned
CUST10673,0,,Not Churned
CUST10674,0,,Not Churned
CUST10675,0,,Not Churned
CUST10676,0,,Not Churned
CUST10677,1,2026-05-20,High Price
CUST10678,0,,Not Churned
CUST10679,0,,Not Churned
CUST10680,0,,Not Churned
CUST10681,0,,Not Churned
CUST10682,0,,Not Churned
CUST10683,0,,Not Churned
CUST10684,0,,Not Churned
CUST10685,0,,Not Churned
CUST10686,1,2026-02-04,Competitor
CUST10687,0,,Not Churned
CUST10688,0,,Not Churned
CUST10689,1,2026-06-16,Customer Support
CUST10690,0,,Not Churned
CUST10691,0,,Not Churned
CUST10692,0,,Not Churned
CUST10693,1,2026-02-18,Competitor
CUST10694,1,2026-07-21,Technical Issues
CUST10695,0,,Not Churned
CUST10696,0,,Not Churned
CUST10697,1,2026-05-15,Poor Service
CUST10698,0,,Not Churned
CUST10699,0,,Not Churned
CUST10700,1,2026-06-18,Other
CUST10701,1,2026-08-16,Poor Service
CUST10702,1,2026-08-12,Other
CUST10703,1,2026-04-17,Technical Issues
CUST10704,1,2026-06-01,High Price
CUST10705,1,2026-03-10,Not Using Product
CUST10706,0,,Not Churned
CUST10707,0,,Not Churned
CUST10708,0,,Not Churned
CUST10709,1,2026-01-14,High Price
CUST10710,0,,Not Churned
CUST10711,1,2026-01-06,Not Using Product
CUST10712,0,,Not Churned
CUST10713,0,,Not Churned
CUST10714,0,,Not Churned
CUST10715,1,2026-06-28,Not Using Product
CUST10716,0,,Not Churned
CUST10717,0,,Not Churned
CUST10718,0,,Not Churned
CUST10719,0,,Not Churned
CUST10720,0,,Not Churned
CUST10721,0,,Not Churned
CUST10722,1,2026-07-24,Other
CUST10723,0,,Not Churned
CUST10724,1,2026-03-09,Customer Support
CUST10725,1,2026-01-14,Customer Support
CUST10726,1,2026-06-21,High Price
CUST10727,1,2026-06-24,Competitor
CUST10728,0,,Not Churned
CUST10729,0,,Not Churned
CUST10730,0,,Not Churned
CUST10731,0,,Not Churned
CUST10732,1,2026-05-23,Technical Issues
CUST10733,0,,Not Churned
CUST10734,0,,Not Churned
CUST10735,1,2026-01-22,Competitor
CUST10736,0,,Not Churned
CUST10737,0,,Not Churned
CUST10738,0,,Not Churned
CUST10739,0,,Not Churned
CUST10740,0,,Not Churned
CUST10741,0,,Not Churned
CUST10742,1,2026-04-13,Technical Issues
CUST10743,0,,Not Churned
CUST10744,0,,Not Churned
CUST10745,0,,Not Churned
CUST10746,1,2026-03-12,Poor Service
CUST10747,0,,Not Churned
CUST10748,0,,Not Churned
CUST10749,0,,Not Churned
CUST10750,0,,Not Churned
CUST10751,0,,Not Churned
CUST10752,1,2026-01-31,Other
CUST10753,0,,Not Churned
CUST10754,0,,Not Churned
CUST10755,0,,Not Churned
CUST10756,0,,Not Churned
CUST10757,0,,Not Churned
CUST10758,0,,Not Churned
CUST10759,1,2026-05-24,Customer Support
CUST10760,0,,Not Churned
CUST10761,0,,Not Churned
CUST10762,0,,Not Churned
CUST10763,0,,Not Churned
CUST10764,0,,Not Churned
CUST10765,0,,Not Churned
CUST10766,1,2026-07-21,Technical Issues
CUST10767,0,,Not Churned
CUST10768,0,,Not Churned
CUST10769,1,2026-01-25,High Price
CUST10770,0,,Not Churned
CUST10771,0,,Not Churned
CUST10772,0,,Not Churned
CUST10773,0,,Not Churned
CUST10774,0,,Not Churned
CUST10775,0,,Not Churned
CUST10776,0,,Not Churned
CUST10777,0,,Not Churned
CUST10778,1,2026-06-26,Not Using Product
CUST10779,1,2026-03-09,Customer Support
CUST10780,0,,Not Churned
CUST10781,1,2026-05-25,Other
CUST10782,1,2026-06-25,Other
CUST10783,0,,Not Churned
CUST10784,0,,Not Churned
CUST10785,0,,Not Churned
CUST10786,0,,Not Churned
CUST10787,0,,Not Churned
CUST10788,0,,Not Churned
CUST10789,1,2026-04-10,Competitor
CUST10790,1,2026-03-26,Customer Support
CUST10791,0,,Not Churned
CUST10792,0,,Not Churned
CUST10793,1,2026-04-27,High Price
CUST10794,1,2026-05-12,Technical Issues
CUST10795,0,,Not Churned
CUST10796,1,2026-04-01,Other
CUST10797,0,,Not Churned
CUST10798,1,2026-08-29,Poor Service
CUST10799,0,,Not Churned
CUST10800,1,2026-02-27,Poor Service
CUST10801,1,2026-02-12,Other
CUST10802,0,,Not Churned
CUST10803,0,,Not Churned
CUST10804,0,,Not Churned
CUST10805,0,,Not Churned
CUST10806,0,,Not Churned
CUST10807,0,,Not Churned
CUST10808,0,,Not Churned
CUST10809,1,2026-07-23,Competitor
CUST10810,0,,Not Churned
CUST10811,1,2026-08-06,Competitor
CUST10812,1,2026-04-09,Not Using Product
CUST10813,0,,Not Churned
CUST10814,0,,Not Churned
CUST10815,1,2026-06-20,Poor Service
CUST10816,0,,Not Churned
CUST10817,1,2026-06-01,High Price
CUST10818,0,,Not Churned
CUST10819,0,,Not Churned
CUST10820,1,2026-01-21,Competitor
CUST10821,0,,Not Churned
CUST10822,1,2026-06-16,Poor Service
CUST10823,0,,Not Churned
CUST10824,0,,Not Churned
