customer_id,contract_type,monthly_charge,payment_method,start_date,end_date,subscription_type
CUST08933,Monthly,408.29,UPI,2025-12-05,2026-03-26,Standard Plan
CUST08934,Monthly,4940.23,Credit Card,2021-09-02,2026-02-04,Standard Plan
CUST08935,Quarterly,3176.26,Debit Card,2025-11-27,,Standard Plan
CUST08936,Monthly,4786.59,UPI,2023-07-15,,Premium Plan
CUST08937,Quarterly,4428.11,Credit Card,2024-06-03,,Basic Plan
CUST08938,Monthly,3175.93,Net Banking,2024-07-14,2026-04-18,Basic Plan
CUST08939,Monthly,2916.45,Credit Card,2024-04-05,,Basic Plan
CUST08940,Monthly,825.15,Net Banking,2023-04-21,,Basic Plan
CUST08941,Monthly,1261.86,Debit Card,2025-11-06,,Standard Plan
CUST08942,Monthly,4585.41,Debit Card,2021-10-21,,Basic Plan
CUST08943,Quarterly,3971.52,Net Banking,2022-12-06,,Premium Plan
CUST08944,Annual,703.15,UPI,2023-04-24,,Standard Plan
CUST08945,Annual,2362.4,UPI,2023-05-31,,Basic Plan
CUST08946,Quarterly,2943.04,UPI,2024-06-28,,Basic Plan
CUST08947,Monthly,4661.92,Debit Card,2021-03-30,,Standard Plan
CUST08948,Annual,2588.81,UPI,2025-08-22,,Standard Plan
CUST08949,Monthly,3204.75,Auto Pay,2025-10-01,2026-08-06,Basic Plan
CUST08950,Monthly,3885.59,Auto Pay,2023-10-09,,Standard Plan
CUST08951,Quarterly,1324.99,Debit Card,2023-08-02,,Basic Plan
CUST08952,Monthly,3428.58,Auto Pay,2022-10-27,2026-05-10,Basic Plan
CUST08953,Monthly,4128.06,Credit Card,2021-07-27,,Standard Plan
CUST08954,Quarterly,1332.09,Net Banking,2022-04-25,,Standard Plan
CUST08955,Monthly,1286.23,Debit Card,2024-01-23,2026-01-22,Standard Plan
CUST08956,Monthly,2941.31,Auto Pay,2024-05-19,2026-05-30,Basic Plan
CUST08957,Annual,3792.22,Debit Card,2024-07-27,,Basic Plan
CUST08958,Monthly,3579.34,Credit Card,2025-03-19,2026-05-07,Basic Plan
CUST08959,Monthly,1700.23,UPI,2025-01-28,2026-08-06,Premium Plan
CUST08960,Annual,2637.66,Net Banking,2025-03-30,,Basic Plan
CUST08961,Monthly,3043.74,Credit Card,2023-09-30,,Standard Plan
CUST08962,Annual,2502.18,Credit Card,2025-01-01,,Standard Plan
CUST08963,Monthly,819.53,Debit Card,2024-08-14,2026-05-30,Basic Plan
CUST08964,Monthly,2266.85,Debit Card,2025-04-14,2026-01-24,Standard Plan
CUST08965,Annual,2691.68,Auto Pay,2023-07-05,2026-02-20,Premium Plan
CUST08966,Monthly,1716.17,Debit Card,2021-01-28,,Basic Plan
CUST08967,Quarterly,2294.47,Net Banking,2024-12-01,,Premium Plan
CUST08968,Quarterly,4542.78,Auto Pay,2025-02-21,2026-01-05,Basic Plan
CUST08969,Quarterly,3944.62,UPI,2021-03-26,2026-04-12,Basic Plan
CUST08970,Monthly,3498.92,Auto Pay,2023-11-13,2026-03-26,Basic Plan
CUST08971,Annual,2833.54,Net Banking,2023-10-13,,Standard Plan
CUST08972,Annual,848.3,UPI,2021-11-30,,Standard Plan
CUST08973,Monthly,686.5,Auto Pay,2024-02-20,2026-07-20,Basic Plan
CUST08974,Quarterly,4828.91,UPI,2025-06-18,,Basic Plan
CUST08975,Monthly,338.02,Debit Card,2025-07-04,,Basic Plan
CUST08976,Monthly,1452.79,Debit Card,2025-07-24,,Standard Plan
CUST08977,Monthly,3236.25,UPI,2022-12-09,2026-06-22,Standard Plan
CUST08978,Monthly,2667.13,UPI,2022-02-26,2026-06-28,Basic Plan
CUST08979,Quarterly,3421.08,Credit Card,2024-11-11,2026-02-26,Standard Plan
CUST08980,Quarterly,1060.29,Net Banking,2025-09-26,2026-08-11,Standard Plan
CUST08981,Monthly,2826.47,Debit Card,2023-09-03,,Basic Plan
CUST08982,Quarterly,2288.48,Credit Card,2022-12-19,,Basic Plan
CUST08983,Monthly,1987.36,Credit Card,2022-01-19,,Standard Plan
CUST08984,Monthly,4298.02,Net Banking,2024-05-09,2026-01-12,Basic Plan
CUST08985,Monthly,2471.11,UPI,2024-06-06,2026-08-27,Standard Plan
CUST08986,Annual,2445.63,Auto Pay,2021-04-08,,Premium Plan
CUST08987,Monthly,2881.55,Auto Pay,2023-03-15,,Basic Plan
CUST08988,Quarterly,3435.4,UPI,2023-02-25,,Basic Plan
CUST08989,Monthly,2243.68,Debit Card,2024-10-31,2026-02-07,Standard Plan
CUST08990,Monthly,2809.49,Debit Card,2021-08-07,,Standard Plan
CUST08991,Monthly,4986.68,Debit Card,2024-10-28,,Standard Plan
CUST08992,Monthly,2795.19,Credit Card,2025-11-17,,Standard Plan
CUST08993,Monthly,3224.73,UPI,2024-06-21,2026-04-02,Basic Plan
CUST08994,Monthly,1191.28,Net Banking,2025-07-15,2026-05-25,Basic Plan
CUST08995,Monthly,1958.76,Debit Card,2022-06-19,2026-07-06,Standard Plan
CUST08996,Quarterly,4189.82,Auto Pay,2025-07-04,2026-04-21,Basic Plan
CUST08997,Quarterly,861.74,UPI,2024-10-23,,Premium Plan
CUST08998,Monthly,310.79,UPI,2023-01-05,2026-03-16,Standard Plan
CUST08999,Monthly,2987.82,Net Banking,2024-09-07,,Standard Plan
CUST09000,Annual,1750.61,Net Banking,2025-07-25,2026-01-28,Basic Plan
CUST09001,Monthly,1611.11,Net Banking,2024-11-07,,Premium Plan
CUST09002,Monthly,766.14,Debit Card,2021-05-04,,Basic Plan
CUST09003,Annual,4154.53,Debit Card,2025-08-07,,Basic Plan
CUST09004,Monthly,4417.1,Debit Card,2025-08-22,2026-07-27,Standard Plan
CUST09005,Monthly,4156.88,Net Banking,2022-10-04,,Standard Plan
CUST09006,Monthly,3098.85,Net Banking,2023-04-04,,Basic Plan
CUST09007,Monthly,2941.44,Auto Pay,2025-01-13,,Basic Plan
CUST09008,Monthly,4820.53,Debit Card,2022-01-20,,Standard Plan
CUST09009,Monthly,2397.02,Net Banking,2025-01-08,,Basic Plan
CUST09010,Monthly,798.46,Credit Card,2024-04-21,2026-05-07,Premium Plan
CUST09011,Monthly,1247.59,Debit Card,2021-02-25,2026-04-19,Premium Plan
CUST09012,Monthly,3768.07,Auto Pay,2021-10-26,2026-01-09,Standard Plan
CUST09013,Monthly,3901.83,Debit Card,2021-05-10,2026-03-04,Standard Plan
CUST09014,Quarterly,2532.04,Net Banking,2022-08-09,,Basic Plan
CUST09015,Quarterly,2074.24,Debit Card,2025-03-14,2026-01-22,Standard Plan
CUST09016,Annual,988.24,Net Banking,2025-03-08,,Basic Plan
CUST09017,Monthly,908.66,Credit Card,2021-07-28,,Standard Plan
CUST09018,Monthly,4642.08,Auto Pay,2022-03-13,2026-07-22,Standard Plan
CUST09019,Quarterly,2619.58,UPI,2021-04-04,,Basic Plan
CUST09020,Monthly,4040.49,Auto Pay,2021-02-11,,Basic Plan
CUST09021,Monthly,1438.64,Debit Card,2021-06-02,,Standard Plan
CUST09022,Annual,4125.31,UPI,2025-04-25,,Basic Plan
CUST09023,Annual,3818.76,Credit Card,2022-06-01,,Basic Plan
CUST09024,Monthly,1506.67,Debit Card,2025-03-29,,Standard Plan
CUST09025,Quarterly,3682.72,Credit Card,2025-02-19,,Basic Plan
CUST09026,Annual,1256.17,UPI,2023-06-05,,Standard Plan
CUST09027,Annual,2557.13,Auto Pay,2024-07-04,,Standard Plan
CUST09028,Quarterly,2619.77,UPI,2022-01-05,,Standard Plan
CUST09029,Quarterly,1696.92,Auto Pay,2024-12-14,,Basic Plan
CUST09030,Monthly,4161.55,Credit Card,2025-05-07,,Standard Plan
CUST09031,Monthly,1430.86,Credit Card,2025-07-16,,Premium Plan
CUST09032,Monthly,4881.37,UPI,2024-09-22,,Standard Plan
CUST09033,Monthly,1307.07,Debit Card,2025-03-27,,Basic Plan
CUST09034,Annual,3609.06,Auto Pay,2024-01-01,,Basic Plan
CUST09035,Monthly,2717.13,Auto Pay,2021-03-20,,Basic Plan
CUST09036,Monthly,4449.37,UPI,2023-08-20,2026-01-23,Basic Plan
CUST09037,Quarterly,1621.17,UPI,2022-09-16,,Basic Plan
CUST09038,Annual,826.41,Auto Pay,2021-06-21,,Standard Plan
CUST09039,Annual,522.72,Debit Card,2024-08-17,,Basic Plan
CUST09040,Monthly,468.65,UPI,2024-08-21,,Standard Plan
CUST09041,Annual,4280.43,Debit Card,2021-01-02,,Standard Plan
CUST09042,Quarterly,3563.26,Debit Card,2021-06-24,,Premium Plan
CUST09043,Annual,886.49,Debit Card,2022-02-09,2026-02-18,Premium Plan
CUST09044,Monthly,4582.6,Debit Card,2024-04-24,2026-08-24,Basic Plan
CUST09045,Monthly,3282.08,Auto Pay,2023-07-30,,Basic Plan
CUST09046,Annual,1050.01,UPI,2024-12-01,,Standard Plan
CUST09047,Monthly,2019.81,Auto Pay,2024-09-13,,Standard Plan
CUST09048,Quarterly,1704.89,UPI,2025-01-12,,Standard Plan
CUST09049,Quarterly,1528.45,Auto Pay,2024-10-01,2026-08-09,Standard Plan
CUST09050,Monthly,3518.82,UPI,2023-10-22,2026-07-01,Basic Plan
CUST09051,Monthly,4249.12,Debit Card,2022-10-21,,Basic Plan
CUST09052,Annual,1776.14,UPI,2023-10-09,2026-03-26,Basic Plan
CUST09053,Annual,3041.18,UPI,2024-10-30,,Premium Plan
CUST09054,Annual,1637.68,Net Banking,2025-08-15,,Standard Plan
CUST09055,Monthly,2142.64,Debit Card,2023-10-01,,Standard Plan
CUST09056,Monthly,3325.14,Debit Card,2022-09-09,,Basic Plan
CUST09057,Quarterly,634.41,Auto Pay,2024-04-21,,Premium Plan
CUST09058,Monthly,1403.5,UPI,2025-11-20,,Basic Plan
CUST09059,Monthly,4464.14,Net Banking,2021-08-12,,Standard Plan
CUST09060,Monthly,3864.59,UPI,2022-10-23,2026-02-28,Premium Plan
CUST09061,Monthly,2596.75,UPI,2022-03-31,,Standard Plan
CUST09062,Annual,4764.1,Auto Pay,2021-06-17,,Standard Plan
CUST09063,Quarterly,952.68,Debit Card,2024-07-08,,Basic Plan
CUST09064,Monthly,3354.37,Net Banking,2025-07-16,2026-05-20,Standard Plan
CUST09065,Monthly,478.56,Debit Card,2021-09-15,,Basic Plan
CUST09066,Monthly,4818.81,UPI,2024-03-04,2026-08-14,Basic Plan
CUST09067,Monthly,4159.47,UPI,2023-05-16,,Standard Plan
CUST09068,Monthly,352.12,Auto Pay,2022-04-25,2026-04-01,Standard Plan
CUST09069,Annual,1665.06,Credit Card,2025-07-04,2026-05-24,Basic Plan
CUST09070,Annual,3784.09,Credit Card,2024-03-23,,Basic Plan
CUST09071,Monthly,4408.54,Debit Card,2025-10-30,2026-04-23,Standard Plan
CUST09072,Quarterly,1852.2,Debit Card,2025-11-05,2026-05-29,Basic Plan
CUST09073,Monthly,4912.89,Auto Pay,2024-11-09,,Basic Plan
CUST09074,Monthly,4489.29,Auto Pay,2025-05-14,2026-07-01,Basic Plan
CUST09075,Annual,2450.15,Net Banking,2025-08-24,,Basic Plan
CUST09076,Monthly,1162.19,UPI,2023-01-16,,Standard Plan
CUST09077,Annual,4477.86,UPI,2022-06-21,,Standard Plan
CUST09078,Monthly,2336.71,Debit Card,2022-12-30,,Standard Plan
CUST09079,Monthly,4637.42,Net Banking,2025-06-23,2026-02-09,Standard Plan
CUST09080,Quarterly,4153.14,UPI,2022-01-22,2026-03-18,Standard Plan
CUST09081,Annual,547.75,UPI,2021-10-18,,Standard Plan
CUST09082,Monthly,650.3,Debit Card,2025-04-04,,Basic Plan
CUST09083,Monthly,3537.83,Auto Pay,2024-04-06,2026-03-09,Basic Plan
CUST09084,Annual,1941.64,Debit Card,2024-04-18,,Basic Plan
CUST09085,Monthly,1718.36,Net Banking,2021-07-17,,Standard Plan
CUST09086,Annual,675.58,Auto Pay,2025-10-15,,Basic Plan
CUST09087,Quarterly,3958.99,Credit Card,2021-09-18,,Premium Plan
CUST09088,Quarterly,1345.98,Credit Card,2023-05-13,,Standard Plan
CUST09089,Annual,1634.62,Credit Card,2023-08-09,,Premium Plan
CUST09090,Annual,1006.78,Debit Card,2021-08-24,,Basic Plan
CUST09091,Monthly,4244.41,UPI,2024-06-15,,Basic Plan
CUST09092,Monthly,4462.87,UPI,2021-08-14,,Standard Plan
CUST09093,Annual,1429.03,UPI,2023-01-09,,Standard Plan
CUST09094,Annual,2707.36,UPI,2024-09-19,,Basic Plan
CUST09095,Quarterly,2707.54,Credit Card,2021-06-14,,Premium Plan
CUST09096,Quarterly,4782.96,UPI,2024-05-19,2026-04-16,Premium Plan
CUST09097,Monthly,4939.02,Net Banking,2023-02-03,,Premium Plan
CUST09098,Monthly,309.67,Debit Card,2024-05-10,,Premium Plan
CUST09099,Monthly,944.65,Auto Pay,2021-03-20,2026-02-05,Standard Plan
CUST09100,Monthly,4487.14,Net Banking,2025-08-08,2026-04-10,Basic Plan
CUST09101,Monthly,3960.33,Net Banking,2021-11-23,2026-08-11,Basic Plan
CUST09102,Annual,2553.32,Credit Card,2025-11-11,,Standard Plan
CUST09103,Quarterly,1338.04,Auto Pay,2025-09-24,,Standard Plan
CUST09104,Quarterly,2072.29,Credit Card,2024-01-01,,Standard Plan
CUST09105,Monthly,3415.77,Credit Card,2024-10-23,2026-01-20,Basic Plan
CUST09106,Quarterly,2267.86,Credit Card,2021-05-08,2026-07-27,Premium Plan
CUST09107,Monthly,828.4,Debit Card,2023-12-04,,Premium Plan
CUST09108,Monthly,4454.85,UPI,2023-12-25,,Standard Plan
CUST09109,Quarterly,1489.65,Net Banking,2022-04-18,2026-08-14,Standard Plan
CUST09110,Annual,1829.01,Net Banking,2024-06-19,2026-07-11,Premium Plan
CUST09111,Monthly,4262.56,UPI,2025-10-10,,Basic Plan
CUST09112,Monthly,4078.62,Debit Card,2021-11-14,,Basic Plan
CUST09113,Annual,416.35,Credit Card,2025-11-16,,Standard Plan
CUST09114,Quarterly,1163.37,Net Banking,2025-05-10,2026-04-27,Premium Plan
CUST09115,Monthly,2752.88,UPI,2021-02-20,,Basic Plan
CUST09116,Annual,3227.9,UPI,2023-08-05,,Standard Plan
CUST09117,Monthly,2319.28,Auto Pay,2024-01-02,,Standard Plan
CUST09118,Monthly,1980.32,Credit Card,2024-08-17,2026-07-22,Standard Plan
CUST09119,Quarterly,2489.53,Credit Card,2022-04-18,2026-01-24,Standard Plan
CUST09120,Monthly,1277.87,Credit Card,2021-12-30,,Basic Plan
CUST09121,Monthly,3910.21,Debit Card,2025-06-20,2026-07-22,Basic Plan
CUST09122,Monthly,3275.99,Debit Card,2023-08-17,2026-01-15,Basic Plan
CUST09123,Monthly,3879.18,UPI,2021-05-21,2026-01-24,Standard Plan
CUST09124,Monthly,3149.08,Debit Card,2024-05-16,,Standard Plan
CUST09125,Quarterly,366.94,Debit Card,2024-02-27,2026-06-28,Premium Plan
CUST09126,Annual,3494.22,UPI,2025-11-07,,Basic Plan
CUST09127,Annual,1522.62,Auto Pay,2023-04-06,,Standard Plan
CUST09128,Quarterly,3033.52,UPI,2023-11-28,,Standard Plan
CUST09129,Monthly,1968.68,Credit Card,2022-03-13,,Standard Plan
CUST09130,Monthly,1113.58,Net Banking,2022-01-03,,Basic Plan
CUST09131,Monthly,3888.18,Auto Pay,2024-07-26,2026-07-08,Basic Plan
CUST09132,Monthly,726.46,Debit Card,2021-10-16,2026-08-22,Standard Plan
CUST09133,Annual,1529.67,Auto Pay,2023-01-05,2026-07-17,Basic Plan
CUST09134,Quarterly,4161.13,Debit Card,2022-11-05,,Standard Plan
CUST09135,Monthly,2795.69,Auto Pay,2023-02-14,,Basic Plan
CUST09136,Monthly,4959.91,Credit Card,2022-06-11,,Standard Plan
CUST09137,Monthly,2526.82,UPI,2024-12-25,,Standard Plan
CUST09138,Annual,4625.46,UPI,2024-12-24,,Basic Plan
CUST09139,Annual,3099.63,UPI,2023-07-24,,Standard Plan
CUST09140,Monthly,1263.46,UPI,2022-06-27,,Standard Plan
CUST09141,Monthly,3756.39,UPI,2025-08-14,,Standard Plan
CUST09142,Annual,3701.2,Auto Pay,2021-11-12,2026-02-13,Premium Plan
CUST09143,Annual,2247.92,UPI,2025-08-24,2026-08-28,Standard Plan
CUST09144,Monthly,3286.35,Net Banking,2022-10-01,,Premium Plan
CUST09145,Annual,567.5,Credit Card,2022-12-11,,Standard Plan
CUST09146,Quarterly,2694.14,UPI,2025-01-22,,Standard Plan
CUST09147,Quarterly,2274.84,Credit Card,2023-08-15,,Basic Plan
CUST09148,Monthly,2346.24,Debit Card,2021-01-31,,Standard Plan
CUST09149,Monthly,3654.78,UPI,2022-08-11,,Premium Plan
CUST09150,Monthly,4400.22,Auto Pay,2024-04-18,,Basic Plan
CUST09151,Monthly,1534.16,Auto Pay,2023-11-04,,Basic Plan
CUST09152,Quarterly,1223.38,Auto Pay,2022-10-01,,Standard Plan
CUST09153,Monthly,4416.54,UPI,2022-04-12,2026-07-22,Standard Plan
CUST09154,Quarterly,1853.66,Credit Card,2022-05-24,,Standard Plan
CUST09155,Monthly,1248.51,UPI,2024-09-08,,Basic Plan
CUST09156,Monthly,1682.8,Net Banking,2023-01-12,,Premium Plan
CUST09157,Quarterly,4458.31,Credit Card,2024-01-27,,Basic Plan
CUST09158,Monthly,3800.89,Credit Card,2023-11-06,,Basic Plan
CUST09159,Quarterly,2599.39,Credit Card,2025-04-12,,Standard Plan
CUST09160,Quarterly,2086.03,Credit Card,2021-05-19,,Basic Plan
CUST09161,Annual,1609.85,Debit Card,2022-05-11,2026-08-19,Standard Plan
CUST09162,Annual,4747.76,UPI,2021-06-04,2026-02-15,Basic Plan
CUST09163,Monthly,1873.06,Credit Card,2022-07-25,,Standard Plan
CUST09164,Monthly,3427.27,UPI,2021-11-03,,Standard Plan
CUST09165,Annual,2707.99,Net Banking,2025-02-01,,Standard Plan
CUST09166,Monthly,508.83,UPI,2025-07-13,,Premium Plan
CUST09167,Quarterly,4855.7,Auto Pay,2023-08-06,,Basic Plan
CUST09168,Annual,3480.21,UPI,2023-01-21,,Basic Plan
CUST09169,Quarterly,1533.43,Debit Card,2021-03-13,,Basic Plan
CUST09170,Monthly,3033.02,Credit Card,2024-07-21,,Basic Plan
CUST09171,Monthly,2362.56,Debit Card,2023-03-28,,Standard Plan
CUST09172,Annual,4088.14,UPI,2021-12-30,2026-03-07,Basic Plan
CUST09173,Annual,4090.04,Net Banking,2022-11-10,,Standard Plan
CUST09174,Annual,4968.31,Auto Pay,2022-03-07,,Basic Plan
CUST09175,Monthly,1444.44,Credit Card,2023-04-21,,Premium Plan
CUST09176,Monthly,666.88,Credit Card,2023-09-22,,Standard Plan
CUST09177,Monthly,4357.99,Auto Pay,2023-03-19,,Standard Plan
CUST09178,Quarterly,2430.34,Auto Pay,2021-04-22,,Premium Plan
CUST09179,Quarterly,1470.1,Credit Card,2024-08-24,,Standard Plan
CUST09180,Monthly,3098.04,UPI,2022-08-10,2026-04-30,Basic Plan
CUST09181,Monthly,3467.53,Credit Card,2022-10-19,,Standard Plan
CUST09182,Monthly,4181.0,UPI,2023-11-14,,Standard Plan
CUST09183,Annual,4339.63,Debit Card,2025-06-28,,Basic Plan
CUST09184,Quarterly,3307.92,Credit Card,2022-12-19,2026-04-15,Standard Plan
CUST09185,Quarterly,3687.0,Net Banking,2022-07-26,,Standard Plan
CUST09186,Quarterly,1911.38,Auto Pay,2023-05-07,2026-06-05,Basic Plan
CUST09187,Annual,2960.39,Auto Pay,2024-01-30,,Basic Plan
CUST09188,Annual,4805.67,Debit Card,2021-01-10,,Standard Plan
CUST09189,Monthly,3608.47,UPI,2024-02-15,2026-04-10,Standard Plan
CUST09190,Monthly,1324.52,Auto Pay,2022-05-25,2026-02-16,Basic Plan
CUST09191,Monthly,4320.0,Auto Pay,2025-09-26,,Premium Plan
CUST09192,Quarterly,4877.36,Net Banking,2022-10-10,,Standard Plan
CUST09193,Annual,2195.34,Credit Card,2025-10-10,,Basic Plan
CUST09194,Monthly,654.9,Net Banking,2022-04-05,,Standard Plan
CUST09195,Monthly,3898.3,Auto Pay,2025-04-09,,Standard Plan
CUST09196,Quarterly,4835.9,Auto Pay,2021-10-27,,Basic Plan
CUST09197,Monthly,1972.37,Auto Pay,2025-08-06,2026-04-10,Standard Plan
CUST09198,Quarterly,2179.53,UPI,2021-01-04,,Standard Plan
CUST09199,Monthly,3958.42,Debit Card,2024-06-12,,Basic Plan
CUST09200,Quarterly,3829.62,Net Banking,2023-02-04,,Premium Plan
CUST09201,Quarterly,4817.64,UPI,2023-08-01,,Premium Plan
CUST09202,Quarterly,1091.12,UPI,2023-06-20,,Basic Plan
CUST09203,Quarterly,3534.84,Debit Card,2022-01-05,,Basic Plan
CUST09204,Quarterly,3624.95,Debit Card,2023-10-08,,Standard Plan
CUST09205,Monthly,3576.67,UPI,2024-10-14,,Standard Plan
CUST09206,Quarterly,1568.38,UPI,2024-04-12,2026-02-17,Standard Plan
CUST09207,Annual,303.11,Net Banking,2023-12-22,,Standard Plan
CUST09208,Quarterly,4677.22,Auto Pay,2021-05-07,2026-08-16,Basic Plan
CUST09209,Annual,2147.94,UPI,2021-10-23,,Premium Plan
CUST09210,Monthly,3098.75,Credit Card,2024-10-20,,Standard Plan
CUST09211,Annual,2228.67,Credit Card,2025-12-03,2026-08-24,Basic Plan
CUST09212,Quarterly,2226.25,Debit Card,2021-09-06,,Basic Plan
CUST09213,Monthly,1929.41,Net Banking,2021-03-28,2026-03-30,Basic Plan
CUST09214,Monthly,2147.47,Debit Card,2024-07-17,,Basic Plan
CUST09215,Monthly,3906.9,Auto Pay,2022-09-07,2026-08-21,Standard Plan
CUST09216,Monthly,2234.76,UPI,2024-07-10,,Basic Plan
CUST09217,Monthly,3991.94,Credit Card,2021-06-24,2026-02-24,Standard Plan
CUST09218,Quarterly,4198.92,Debit Card,2023-09-07,,Basic Plan
CUST09219,Monthly,1909.28,Debit Card,2022-09-30,,Standard Plan
CUST09220,Monthly,3068.18,Credit Card,2024-11-17,,Basic Plan
CUST09221,Monthly,985.19,UPI,2023-03-24,2026-01-14,Standard Plan
CUST09222,Monthly,635.89,Debit Card,2025-02-08,2026-05-30,Standard Plan
CUST09223,Monthly,3309.67,Debit Card,2025-07-12,,Basic Plan
CUST09224,Quarterly,1853.06,Credit Card,2025-02-07,2026-02-12,Basic Plan
CUST09225,Monthly,3751.28,Debit Card,2023-09-21,,Standard Plan
CUST09226,Monthly,1026.12,UPI,2025-10-18,,Standard Plan
CUST09227,Monthly,1365.53,Credit Card,2023-09-18,2026-02-03,Standard Plan
CUST09228,Annual,2167.29,Net Banking,2024-07-09,,Standard Plan
CUST09229,Monthly,4580.4,Auto Pay,2021-07-14,2026-06-10,Basic Plan
CUST09230,Annual,866.96,UPI,2025-06-15,2026-02-25,Standard Plan
CUST09231,Annual,3744.04,Net Banking,2024-11-18,2026-06-09,Basic Plan
CUST09232,Quarterly,4807.77,Credit Card,2023-10-15,,Standard Plan
CUST09233,Annual,575.77,Net Banking,2021-05-21,,Basic Plan
CUST09234,Monthly,4288.28,Auto Pay,2024-01-14,2026-03-08,Standard Plan
CUST09235,Monthly,3909.89,Credit Card,2025-04-17,,Standard Plan
CUST09236,Monthly,2825.37,UPI,2025-07-31,,Basic Plan
CUST09237,Monthly,3204.21,Net Banking,2025-01-25,,Standard Plan
CUST09238,Annual,3727.03,Net Banking,2023-02-04,,Premium Plan
CUST09239,Monthly,854.1,Credit Card,2022-09-09,,Premium Plan
CUST09240,Monthly,3528.53,UPI,2022-03-06,,Premium Plan
CUST09241,Monthly,1846.62,Credit Card,2023-01-25,,Basic Plan
CUST09242,Quarterly,798.19,Credit Card,2023-11-01,,Basic Plan
CUST09243,Monthly,2152.65,Net Banking,2025-12-28,,Premium Plan
CUST09244,Monthly,4309.23,Credit Card,2021-03-12,,Basic Plan
CUST09245,Quarterly,4695.78,Net Banking,2025-06-28,,Standard Plan
CUST09246,Monthly,915.77,Net Banking,2023-05-12,,Standard Plan
CUST09247,Quarterly,4472.27,Net Banking,2022-05-02,,Basic Plan
CUST09248,Monthly,4713.0,UPI,2021-01-22,2026-04-05,Premium Plan
CUST09249,Monthly,3115.75,Credit Card,2023-11-28,,Standard Plan
CUST09250,Monthly,644.91,UPI,2021-10-01,,Premium Plan
CUST09251,Monthly,2436.44,Debit Card,2024-05-08,,Standard Plan
CUST09252,Monthly,685.65,Net Banking,2024-03-24,,Standard Plan
CUST09253,Annual,2774.65,Debit Card,2021-02-17,,Basic Plan
CUST09254,Annual,357.14,Net Banking,2023-04-30,,Standard Plan
CUST09255,Monthly,3574.32,Auto Pay,2025-02-09,,Standard Plan
CUST09256,Monthly,4137.36,Credit Card,2024-05-08,2026-07-22,Standard Plan
CUST09257,Monthly,3057.39,Credit Card,2023-06-26,2026-04-14,Basic Plan
CUST09258,Annual,1309.01,Credit Card,2022-06-27,2026-07-24,Basic Plan
CUST09259,Monthly,4608.52,Debit Card,2024-09-17,,Basic Plan
CUST09260,Quarterly,815.22,Auto Pay,2025-08-21,,Basic Plan
CUST09261,Annual,3677.76,Credit Card,2021-06-18,,Premium Plan
CUST09262,Monthly,3624.41,UPI,2025-08-20,,Basic Plan
CUST09263,Monthly,3764.43,Net Banking,2024-08-06,2026-05-29,Basic Plan
CUST09264,Annual,537.82,Net Banking,2023-08-24,,Basic Plan
CUST09265,Quarterly,968.28,UPI,2024-10-19,,Basic Plan
CUST09266,Monthly,717.95,Net Banking,2022-08-14,2026-02-24,Standard Plan
CUST09267,Monthly,2934.94,Credit Card,2021-10-19,,Standard Plan
CUST09268,Monthly,2006.92,Credit Card,2023-01-30,2026-04-11,Basic Plan
CUST09269,Monthly,1136.12,Credit Card,2022-11-08,,Basic Plan
CUST09270,Monthly,2176.55,Credit Card,2025-07-19,2026-04-09,Basic Plan
CUST09271,Monthly,4939.83,Debit Card,2024-04-18,2026-05-12,Basic Plan
CUST09272,Annual,1778.81,UPI,2022-02-23,,Basic Plan
CUST09273,Quarterly,3439.86,Auto Pay,2022-01-06,,Basic Plan
CUST09274,Annual,424.67,Debit Card,2025-11-28,,Standard Plan
CUST09275,Monthly,4365.43,Net Banking,2024-07-09,2026-07-05,Basic Plan
CUST09276,Quarterly,3797.11,Credit Card,2023-12-12,,Standard Plan
CUST09277,Annual,3512.48,Debit Card,2023-09-25,,Basic Plan
CUST09278,Quarterly,2120.44,UPI,2022-07-26,,Standard Plan
CUST09279,Monthly,1706.77,UPI,2022-03-02,,Standard Plan
CUST09280,Quarterly,1101.05,Debit Card,2024-08-16,,Standard Plan
CUST09281,Quarterly,2448.43,Net Banking,2025-06-04,2026-07-20,Premium Plan
CUST09282,Monthly,4673.97,Net Banking,2022-03-29,2026-01-04,Basic Plan
CUST09283,Monthly,4525.94,Net Banking,2024-03-28,2026-06-14,Standard Plan
CUST09284,Annual,4971.0,Auto Pay,2025-03-12,,Basic Plan
CUST09285,Monthly,1126.27,Net Banking,2025-12-12,,Standard Plan
CUST09286,Monthly,2804.59,UPI,2025-07-14,,Basic Plan
CUST09287,Quarterly,1392.23,Net Banking,2023-02-14,2026-03-25,Standard Plan
CUST09288,Annual,2267.76,Credit Card,2025-10-26,,Standard Plan
CUST09289,Annual,4449.87,UPI,2024-08-31,,Premium Plan
CUST09290,Monthly,2618.77,Net Banking,2024-12-01,,Basic Plan
CUST09291,Monthly,442.99,Debit Card,2025-04-21,2026-02-16,Standard Plan
CUST09292,Monthly,936.44,Net Banking,2025-12-02,2026-01-30,Standard Plan
CUST09293,Monthly,2411.38,Net Banking,2024-01-27,,Basic Plan
CUST09294,Monthly,3426.87,Net Banking,2021-09-19,,Premium Plan
CUST09295,Quarterly,2922.66,Auto Pay,2021-07-03,,Basic Plan
