customer_id,gender,age,city,customer_segment,signup_date,contract_type,payment_method,monthly_charge,login_count,support_tickets,avg_session_minutes,monthly_usage,last_login_date,tenure_months
CUST09411,Male,61,Hyderabad,Premium,2024-12-17,Annual,Credit Card,2352.39,13,1,61.0,79.5,2026-07-27,20
CUST09412,Male,32,Delhi,Basic,2022-07-03,Annual,Credit Card,4782.65,12,1,32.1,59.5,2025-01-14,50
CUST09413,Male,56,Bengaluru,Premium,2024-08-23,Monthly,Credit Card,1066.31,7,2,88.9,53.3,2026-06-09,24
CUST09414,Female,65,Kolkata,Basic,2024-11-21,Annual,Auto Pay,2294.47,16,1,24.7,85.0,2026-01-28,21
CUST09415,Female,35,Bengaluru,Standard,2023-09-07,Monthly,UPI,2719.52,11,2,7.1,10.8,2026-04-08,36
CUST09416,Male,62,Bengaluru,Standard,2021-12-28,Annual,Auto Pay,3455.17,14,0,45.1,23.6,2025-10-28,56
CUST09417,Female,35,Kolkata,Standard,2024-02-01,Annual,Auto Pay,4847.68,19,3,67.8,80.7,2026-02-27,31
CUST09418,Female,49,Bengaluru,Basic,2025-05-24,Quarterly,Auto Pay,552.72,13,1,75.0,49.1,2025-12-12,15
CUST09419,Male,50,Bengaluru,Basic,2023-10-10,Monthly,Debit Card,1729.89,11,1,81.1,84.5,2026-03-28,35
CUST09420,Female,58,Pune,Basic,2022-04-21,Monthly,Credit Card,2593.73,20,3,21.7,48.8,2026-08-10,53
CUST09421,Male,69,Hyderabad,Basic,2025-03-24,Monthly,Auto Pay,2394.29,10,2,62.7,98.1,2025-01-24,17
CUST09422,Female,67,Delhi,Premium,2025-07-08,Monthly,Credit Card,4442.05,13,3,13.4,75.7,2025-07-14,13
CUST09423,Female,25,Bengaluru,Basic,2024-09-09,Annual,Debit Card,1924.13,13,1,57.4,61.0,2025-07-22,24
CUST09424,Male,29,Chennai,Basic,2025-05-23,Quarterly,Credit Card,3633.92,12,0,22.3,63.3,2025-11-27,15
CUST09425,Male,39,Mumbai,Basic,2025-01-14,Monthly,UPI,4765.09,12,2,71.8,63.0,2025-02-25,19
CUST09426,Male,51,Hyderabad,Basic,2025-05-24,Monthly,UPI,3074.07,6,0,55.7,64.4,2026-02-17,15
CUST09427,Male,56,Hyderabad,Basic,2025-07-24,Monthly,Debit Card,1213.59,12,3,60.4,43.2,2025-03-04,13
CUST09428,Female,34,Bengaluru,Standard,2022-02-01,Annual,Credit Card,2518.32,12,1,79.1,104.5,2025-05-30,55
CUST09429,Male,35,Delhi,Basic,2021-08-17,Quarterly,Credit Card,4186.95,12,3,21.7,80.7,2025-08-27,61
CUST09430,Female,34,Delhi,Standard,2025-09-23,Monthly,UPI,4675.53,16,2,24.1,42.7,2026-06-01,11
CUST09431,Female,44,Chennai,Standard,2023-08-10,Monthly,Auto Pay,1429.18,9,5,10.8,62.4,2025-09-16,37
CUST09432,Female,31,Bengaluru,Premium,2025-08-23,Monthly,Debit Card,1980.52,12,3,69.0,41.0,2026-08-05,12
CUST09433,Female,69,Chennai,Basic,2022-03-03,Annual,Auto Pay,880.27,8,4,36.4,94.8,2025-03-09,54
CUST09434,Female,23,Chennai,Basic,2024-12-31,Monthly,Net Banking,3766.96,7,1,35.3,117.8,2026-06-05,20
CUST09435,Female,41,Pune,Premium,2021-05-16,Monthly,Auto Pay,3458.58,15,2,16.0,93.0,2025-11-07,64
CUST09436,Male,28,Bengaluru,Premium,2022-01-30,Monthly,Credit Card,4856.4,11,5,71.3,54.8,2026-03-20,55
CUST09437,Male,20,Mumbai,Premium,2022-03-11,Quarterly,Debit Card,2165.76,13,5,48.6,2.9,2026-01-11,54
CUST09438,Male,45,Hyderabad,Basic,2025-11-14,Monthly,UPI,1771.48,12,5,42.0,74.7,2026-04-02,9
CUST09439,Female,30,Mumbai,Standard,2022-01-23,Monthly,UPI,1370.16,10,1,89.4,69.1,2026-04-12,56
CUST09440,Male,52,Chennai,Premium,2021-10-07,Annual,Net Banking,3245.8,8,2,75.8,99.7,2025-08-08,59
CUST09441,Male,20,Kolkata,Standard,2023-07-18,Monthly,Net Banking,4401.94,11,2,64.9,19.0,2025-01-28,38
CUST09442,Male,61,Kolkata,Standard,2021-03-25,Monthly,Net Banking,4496.12,13,2,66.8,111.9,2026-07-21,66
CUST09443,Male,25,Hyderabad,Standard,2023-07-14,Quarterly,Credit Card,4753.42,14,1,68.9,46.2,2025-07-30,38
CUST09444,Male,35,Delhi,Standard,2023-08-05,Quarterly,Credit Card,4030.88,7,2,80.9,81.8,2026-05-23,37
CUST09445,Female,58,Pune,Standard,2025-07-05,Monthly,UPI,1082.03,16,2,25.6,45.9,2026-07-29,14
CUST09446,Female,55,Hyderabad,Standard,2024-11-26,Monthly,Auto Pay,3523.14,13,1,49.4,105.8,2025-07-06,21
CUST09447,Male,23,Bengaluru,Basic,2021-12-02,Monthly,UPI,1082.52,9,0,56.4,19.9,2025-10-03,57
CUST09448,Female,21,Pune,Basic,2024-03-08,Monthly,UPI,547.38,7,4,47.5,80.5,2025-12-31,30
CUST09449,Female,49,Mumbai,Basic,2022-01-24,Monthly,UPI,4617.59,13,1,74.5,72.8,2025-11-17,56
CUST09450,Male,35,Mumbai,Premium,2023-01-10,Monthly,Credit Card,2287.86,9,4,50.0,15.9,2025-11-15,44
CUST09451,Female,30,Chennai,Standard,2024-11-28,Monthly,Debit Card,927.91,16,3,68.6,99.7,2026-05-26,21
CUST09452,Male,26,Hyderabad,Standard,2024-05-05,Monthly,Net Banking,1923.97,17,1,84.3,55.8,2025-07-21,28
CUST09453,Female,18,Chennai,Basic,2022-03-21,Annual,Credit Card,1534.44,15,1,81.1,17.7,2026-01-19,54
CUST09454,Female,31,Hyderabad,Standard,2021-10-08,Annual,Net Banking,3429.73,7,3,24.2,56.3,2025-07-01,59
CUST09455,Male,46,Mumbai,Standard,2021-03-28,Monthly,UPI,3935.89,12,4,27.1,67.3,2025-01-26,66
CUST09456,Male,24,Hyderabad,Standard,2024-08-09,Quarterly,Debit Card,2567.25,12,1,61.7,82.0,2026-04-22,25
CUST09457,Female,55,Delhi,Premium,2025-01-14,Monthly,Auto Pay,406.12,10,5,50.0,21.7,2026-06-02,19
CUST09458,Female,31,Hyderabad,Basic,2023-08-15,Monthly,Debit Card,4708.94,9,2,85.9,95.3,2025-01-19,37
CUST09459,Female,49,Kolkata,Basic,2024-10-18,Monthly,UPI,846.78,11,0,51.2,51.1,2025-07-05,22
CUST09460,Male,68,Kolkata,Basic,2024-08-31,Quarterly,Debit Card,1486.99,18,2,49.2,89.9,2026-01-01,24
CUST09461,Male,42,Hyderabad,Basic,2022-11-23,Annual,Net Banking,1250.19,14,2,28.0,62.5,2026-04-28,45
CUST09462,Male,62,Pune,Basic,2025-08-11,Monthly,Debit Card,2497.36,9,2,14.3,51.1,2025-05-21,12
CUST09463,Male,66,Mumbai,Standard,2021-05-30,Quarterly,Net Banking,1150.9,14,4,25.7,85.5,2026-02-08,63
CUST09464,Male,60,Hyderabad,Standard,2024-07-15,Annual,Credit Card,455.09,7,2,8.7,60.1,2026-07-29,25
CUST09465,Male,31,Delhi,Standard,2024-09-11,Annual,UPI,701.72,12,1,82.1,103.1,2025-03-30,23
CUST09466,Male,59,Pune,Basic,2023-04-01,Annual,UPI,3826.66,14,1,26.0,16.3,2025-08-06,41
CUST09467,Female,43,Kolkata,Basic,2021-05-09,Monthly,Net Banking,4200.16,12,0,30.2,56.7,2025-09-29,64
CUST09468,Male,40,Hyderabad,Standard,2024-12-27,Annual,Net Banking,4006.0,8,2,42.1,82.9,2025-05-04,20
CUST09469,Male,66,Kolkata,Basic,2023-09-01,Monthly,Net Banking,3363.07,13,1,66.0,107.5,2025-06-10,36
CUST09470,Male,60,Kolkata,Basic,2021-12-21,Quarterly,Credit Card,1280.29,14,2,79.4,113.8,2026-05-20,57
CUST09471,Male,38,Mumbai,Standard,2023-05-12,Monthly,UPI,1927.7,13,3,26.3,44.1,2026-05-09,40
CUST09472,Female,69,Kolkata,Standard,2021-04-20,Monthly,Auto Pay,4495.04,12,1,21.4,92.3,2025-10-10,65
CUST09473,Female,65,Chennai,Standard,2024-07-13,Annual,Net Banking,2967.0,14,0,18.2,93.8,2026-02-01,25
CUST09474,Male,42,Mumbai,Standard,2025-07-16,Annual,Net Banking,2570.12,8,3,68.1,75.2,2025-01-09,13
CUST09475,Male,47,Bengaluru,Standard,2023-09-13,Monthly,Credit Card,4308.37,11,4,78.3,83.6,2025-11-22,36
CUST09476,Female,38,Hyderabad,Basic,2021-07-12,Annual,Credit Card,1473.44,17,0,41.5,19.6,2025-03-02,62
CUST09477,Male,30,Hyderabad,Premium,2022-03-30,Annual,Auto Pay,1724.39,6,0,24.1,78.7,2025-07-18,53
CUST09478,Male,30,Delhi,Standard,2025-08-25,Quarterly,Net Banking,4167.19,13,0,41.3,84.2,2025-05-18,12
CUST09479,Male,38,Delhi,Basic,2022-05-31,Monthly,Net Banking,2918.25,14,0,74.7,109.8,2025-07-28,51
CUST09480,Male,36,Hyderabad,Premium,2023-02-24,Quarterly,Net Banking,2531.24,13,2,77.6,28.0,2025-08-05,42
CUST09481,Male,53,Delhi,Basic,2023-02-26,Quarterly,Auto Pay,352.22,9,1,80.5,66.2,2025-11-18,42
CUST09482,Female,55,Chennai,Standard,2021-03-13,Monthly,Auto Pay,3752.92,14,2,53.4,108.3,2026-06-14,66
CUST09483,Male,59,Hyderabad,Premium,2025-07-08,Monthly,Credit Card,2077.02,13,3,35.1,105.0,2025-08-27,13
CUST09484,Male,38,Pune,Basic,2022-03-24,Monthly,Net Banking,956.54,10,2,40.0,36.7,2025-04-21,54
CUST09485,Male,64,Chennai,Standard,2021-07-26,Annual,Credit Card,3046.86,7,4,76.1,82.0,2025-10-02,62
CUST09486,Female,57,Delhi,Standard,2021-12-17,Monthly,Auto Pay,568.57,9,3,86.6,6.1,2025-11-03,57
CUST09487,Female,22,Bengaluru,Basic,2023-01-18,Monthly,UPI,4239.23,9,4,31.0,114.4,2026-08-07,44
CUST09488,Female,67,Kolkata,Premium,2024-06-02,Monthly,Debit Card,3349.7,11,1,32.2,72.6,2026-06-21,27
CUST09489,Female,65,Bengaluru,Basic,2024-05-21,Monthly,Net Banking,4493.9,11,5,45.9,86.4,2025-03-29,27
CUST09490,Male,45,Kolkata,Standard,2022-04-04,Monthly,Credit Card,3578.35,13,0,61.8,47.7,2025-10-18,53
CUST09491,Male,20,Bengaluru,Standard,2024-09-17,Monthly,Credit Card,3888.49,13,3,88.6,32.6,2025-10-26,23
CUST09492,Male,54,Pune,Standard,2023-10-16,Monthly,Net Banking,4739.12,9,0,47.1,49.6,2025-09-19,35
CUST09493,Female,67,Mumbai,Standard,2024-10-05,Monthly,Debit Card,1919.12,16,2,44.2,51.9,2026-08-19,23
CUST09494,Female,31,Pune,Basic,2021-06-05,Monthly,Net Banking,718.48,9,4,16.7,6.4,2026-01-15,63
CUST09495,Male,47,Hyderabad,Standard,2025-12-08,Quarterly,Net Banking,1345.58,8,0,48.4,53.3,2025-04-09,8
CUST09496,Female,37,Kolkata,Basic,2022-10-17,Quarterly,Credit Card,4981.36,13,1,58.4,8.9,2025-04-02,47
CUST09497,Female,23,Chennai,Standard,2022-10-21,Monthly,Debit Card,3731.19,13,1,54.1,108.1,2026-08-22,47
CUST09498,Male,66,Bengaluru,Standard,2023-07-20,Monthly,Net Banking,571.91,8,3,36.9,3.5,2026-05-11,37
CUST09499,Female,47,Pune,Standard,2024-04-18,Monthly,Debit Card,3213.02,18,3,80.1,40.5,2025-06-09,28
CUST09500,Female,35,Chennai,Standard,2025-08-11,Monthly,Net Banking,1226.81,12,2,51.8,80.1,2025-06-25,12
CUST09501,Female,53,Kolkata,Standard,2023-12-22,Monthly,Auto Pay,4134.43,11,1,61.5,83.4,2025-10-04,32
CUST09502,Female,69,Pune,Standard,2021-08-28,Monthly,Debit Card,3327.14,11,1,52.3,58.4,2025-10-13,60
CUST09503,Male,42,Delhi,Basic,2024-03-27,Quarterly,Debit Card,1602.64,10,3,67.6,97.2,2025-03-20,29
CUST09504,Female,68,Chennai,Basic,2023-03-24,Monthly,Net Banking,4757.7,12,2,87.1,62.6,2025-07-10,41
CUST09505,Female,55,Bengaluru,Standard,2021-11-04,Quarterly,Credit Card,717.19,11,2,28.7,69.9,2025-07-25,58
CUST09506,Male,65,Pune,Basic,2023-02-17,Monthly,Debit Card,489.36,8,2,14.3,86.5,2026-01-06,43
CUST09507,Male,59,Mumbai,Basic,2025-02-20,Monthly,Auto Pay,4578.05,23,1,57.2,4.1,2026-05-28,18
CUST09508,Male,58,Pune,Basic,2023-09-11,Monthly,Auto Pay,3264.55,12,2,59.7,107.7,2025-09-08,36
CUST09509,Female,47,Hyderabad,Standard,2025-11-09,Quarterly,Net Banking,3692.77,10,3,19.0,76.1,2025-04-10,9
CUST09510,Female,49,Mumbai,Basic,2025-07-07,Annual,Credit Card,2972.96,14,3,20.1,58.4,2025-01-31,14
CUST09511,Male,69,Chennai,Standard,2023-10-08,Quarterly,Debit Card,1934.8,10,3,51.9,70.3,2025-05-01,35
CUST09512,Male,40,Pune,Basic,2023-10-02,Annual,Net Banking,1399.05,17,1,34.3,105.9,2025-04-29,35
CUST09513,Male,37,Kolkata,Basic,2021-05-31,Monthly,Net Banking,2382.84,8,0,61.2,64.0,2025-04-16,63
CUST09514,Female,45,Pune,Premium,2021-01-12,Monthly,Debit Card,4888.46,16,0,77.4,119.6,2025-03-10,68
CUST09515,Female,30,Chennai,Premium,2021-11-06,Monthly,Auto Pay,1927.35,8,1,65.3,95.6,2026-02-07,58
CUST09516,Female,39,Delhi,Basic,2022-09-08,Monthly,Auto Pay,946.35,5,2,50.9,50.6,2025-02-09,48
CUST09517,Female,20,Bengaluru,Basic,2023-05-21,Annual,Auto Pay,1628.1,18,0,36.6,47.0,2026-02-08,39
CUST09518,Male,25,Kolkata,Premium,2025-08-30,Annual,Credit Card,486.24,11,1,48.2,42.3,2025-02-01,12
CUST09519,Male,36,Hyderabad,Basic,2025-02-14,Monthly,Net Banking,671.7,11,3,29.8,44.0,2025-07-30,18
CUST09520,Female,61,Mumbai,Premium,2025-02-06,Monthly,Debit Card,1648.06,7,3,15.9,112.8,2025-06-20,19
CUST09521,Female,36,Pune,Basic,2023-07-21,Monthly,Auto Pay,372.38,9,1,13.1,86.1,2025-12-26,37
CUST09522,Female,54,Hyderabad,Standard,2023-07-06,Monthly,UPI,4970.09,8,2,13.1,116.6,2025-08-14,38
CUST09523,Female,69,Mumbai,Basic,2023-10-24,Monthly,UPI,2281.86,14,3,17.2,2.3,2026-07-29,34
CUST09524,Female,18,Hyderabad,Basic,2023-05-10,Monthly,Credit Card,4965.74,11,2,15.7,45.7,2026-08-04,40
CUST09525,Male,48,Pune,Basic,2024-05-06,Annual,Debit Card,3927.18,18,3,42.3,101.4,2025-01-19,28
CUST09526,Male,54,Delhi,Premium,2023-07-17,Annual,Auto Pay,3182.94,7,3,17.4,9.3,2025-08-16,38
CUST09527,Female,64,Hyderabad,Standard,2022-12-08,Monthly,UPI,3359.48,9,2,59.4,88.3,2025-01-16,45
CUST09528,Male,39,Delhi,Premium,2022-05-02,Quarterly,Credit Card,4536.2,10,1,43.1,55.8,2026-08-11,52
CUST09529,Male,35,Kolkata,Premium,2025-07-09,Monthly,Credit Card,4972.16,8,1,13.7,33.8,2025-01-18,13
CUST09530,Male,59,Bengaluru,Basic,2024-07-30,Annual,Auto Pay,2723.74,8,0,22.9,44.8,2025-11-07,25
CUST09531,Female,21,Mumbai,Premium,2023-05-06,Monthly,Net Banking,1584.77,11,2,77.4,2.4,2026-08-04,40
CUST09532,Male,26,Hyderabad,Standard,2024-10-28,Quarterly,Debit Card,1064.71,16,2,45.9,30.2,2025-11-04,22
CUST09533,Male,63,Chennai,Basic,2024-10-12,Quarterly,UPI,4628.01,9,2,36.0,117.7,2025-07-05,22
CUST09534,Female,58,Mumbai,Basic,2023-09-02,Monthly,Debit Card,1761.99,11,2,13.3,60.7,2026-07-27,36
CUST09535,Male,39,Delhi,Standard,2021-06-15,Monthly,Net Banking,4961.76,9,3,68.1,119.7,2026-01-19,63
CUST09536,Female,60,Delhi,Standard,2021-11-07,Monthly,Credit Card,2373.61,11,5,30.7,90.4,2025-06-08,58
CUST09537,Male,68,Chennai,Basic,2021-12-12,Monthly,Auto Pay,2485.96,17,7,51.9,77.5,2025-06-16,57
CUST09538,Male,64,Bengaluru,Standard,2024-11-03,Quarterly,Debit Card,1782.35,8,2,71.9,114.1,2025-10-18,22
CUST09539,Male,31,Hyderabad,Basic,2022-11-12,Annual,Auto Pay,3904.78,10,1,23.3,100.4,2025-11-29,46
CUST09540,Female,56,Bengaluru,Premium,2024-08-28,Annual,Credit Card,335.25,12,1,35.6,63.2,2026-06-27,24
CUST09541,Male,18,Mumbai,Premium,2024-11-06,Annual,Debit Card,1250.45,10,1,81.6,97.0,2025-03-08,22
CUST09542,Male,31,Kolkata,Basic,2025-03-06,Annual,Debit Card,3843.83,11,3,36.7,1.3,2025-09-17,18
CUST09543,Male,41,Bengaluru,Basic,2025-07-27,Annual,Debit Card,4110.3,22,0,78.2,76.9,2025-02-08,13
CUST09544,Female,40,Hyderabad,Basic,2023-04-29,Annual,Net Banking,4777.69,15,3,20.1,29.4,2025-05-29,40
CUST09545,Female,29,Bengaluru,Premium,2025-10-21,Annual,Net Banking,3826.33,7,4,61.1,15.0,2025-04-28,10
CUST09546,Male,20,Hyderabad,Standard,2023-09-03,Monthly,Net Banking,3006.69,12,6,50.3,12.1,2026-03-02,36
CUST09547,Female,62,Hyderabad,Standard,2023-11-14,Monthly,Net Banking,3725.63,14,2,36.3,20.2,2026-05-24,34
CUST09548,Male,57,Kolkata,Premium,2023-06-19,Monthly,Credit Card,4997.19,7,4,65.5,112.4,2025-07-25,38
CUST09549,Male,35,Chennai,Standard,2025-06-23,Monthly,Credit Card,4101.08,17,0,75.9,83.1,2025-05-05,14
CUST09550,Male,58,Mumbai,Standard,2021-05-14,Quarterly,Debit Card,1592.64,10,2,80.8,49.4,2025-07-15,64
CUST09551,Female,55,Pune,Basic,2024-05-25,Quarterly,Auto Pay,3258.63,14,0,60.8,33.5,2026-05-01,27
CUST09552,Male,19,Chennai,Premium,2021-05-02,Quarterly,Debit Card,3138.36,12,2,46.5,114.8,2026-01-28,64
CUST09553,Female,48,Pune,Basic,2021-12-10,Monthly,UPI,4936.46,12,2,17.9,55.8,2026-06-03,57
CUST09554,Female,51,Mumbai,Basic,2021-01-17,Annual,Debit Card,4972.36,14,1,42.9,119.7,2026-03-26,68
CUST09555,Male,61,Bengaluru,Basic,2024-11-17,Monthly,Net Banking,978.16,11,5,52.1,45.6,2025-01-24,21
CUST09556,Female,50,Bengaluru,Standard,2023-04-16,Monthly,Auto Pay,1473.03,13,3,87.1,53.7,2025-10-20,41
CUST09557,Male,36,Hyderabad,Standard,2022-08-04,Annual,Net Banking,1110.81,14,2,77.9,77.6,2025-12-01,49
CUST09558,Female,18,Kolkata,Premium,2022-07-14,Quarterly,Debit Card,459.34,13,2,38.5,43.3,2025-08-05,50
CUST09559,Female,68,Pune,Standard,2021-07-26,Monthly,Net Banking,4732.19,10,2,7.9,62.0,2025-11-05,62
CUST09560,Male,69,Bengaluru,Basic,2021-11-29,Monthly,Credit Card,4926.97,15,2,39.5,30.7,2025-06-14,57
CUST09561,Male,61,Kolkata,Basic,2025-12-19,Quarterly,Net Banking,3142.53,11,0,55.9,44.4,2026-08-05,8
CUST09562,Female,39,Delhi,Premium,2023-04-20,Monthly,Auto Pay,579.72,14,2,52.5,81.5,2025-05-16,40
CUST09563,Male,55,Kolkata,Basic,2025-01-19,Monthly,UPI,2586.78,9,1,8.9,16.5,2025-12-10,19
CUST09564,Female,24,Chennai,Premium,2021-12-14,Monthly,Auto Pay,2856.57,10,0,61.3,66.1,2025-05-29,57
CUST09565,Female,64,Bengaluru,Basic,2022-10-25,Annual,Net Banking,1306.59,12,1,13.9,111.0,2025-04-27,46
CUST09566,Male,69,Pune,Premium,2022-03-10,Annual,Auto Pay,4766.64,13,3,16.7,71.7,2026-03-31,54
CUST09567,Male,24,Hyderabad,Basic,2021-04-03,Quarterly,UPI,2689.14,13,5,12.6,31.2,2025-10-19,65
CUST09568,Male,43,Pune,Basic,2025-05-30,Annual,Auto Pay,4529.31,15,2,22.0,79.2,2026-04-03,15
CUST09569,Male,29,Hyderabad,Premium,2025-05-27,Monthly,Auto Pay,2867.23,11,3,42.8,33.7,2026-05-23,15
CUST09570,Female,49,Chennai,Standard,2025-04-10,Quarterly,Credit Card,3231.68,14,1,77.1,22.5,2025-05-28,16
CUST09571,Male,52,Mumbai,Premium,2021-01-02,Quarterly,Auto Pay,1406.05,14,0,86.3,43.7,2025-05-11,68
CUST09572,Female,58,Pune,Basic,2021-11-03,Monthly,Credit Card,3499.61,17,0,42.5,60.6,2025-07-09,58
CUST09573,Female,27,Chennai,Standard,2023-04-18,Monthly,Auto Pay,1428.6,11,1,84.3,53.0,2025-12-13,41
CUST09574,Male,33,Kolkata,Basic,2022-09-30,Monthly,Auto Pay,1299.11,10,1,26.1,81.9,2026-04-11,47
CUST09575,Male,18,Hyderabad,Standard,2025-08-01,Monthly,Auto Pay,4380.03,10,2,63.2,19.0,2025-09-21,13
CUST09576,Male,26,Delhi,Standard,2022-02-14,Monthly,Debit Card,2331.48,14,3,72.9,31.5,2025-11-29,55
CUST09577,Male,31,Chennai,Basic,2022-08-18,Quarterly,Credit Card,1742.84,18,3,72.6,108.5,2026-06-09,49
CUST09578,Male,40,Hyderabad,Premium,2024-02-03,Annual,Credit Card,853.34,8,4,48.5,114.1,2026-04-06,31
CUST09579,Male,66,Mumbai,Basic,2024-04-04,Annual,Net Banking,1567.41,12,1,6.0,17.0,2026-03-24,29
CUST09580,Male,21,Mumbai,Basic,2021-12-01,Quarterly,Net Banking,3362.86,10,0,24.1,42.3,2025-10-09,57
CUST09581,Female,31,Chennai,Basic,2024-06-26,Monthly,Credit Card,2502.41,14,1,13.3,17.9,2026-03-31,26
CUST09582,Female,29,Bengaluru,Premium,2021-01-09,Monthly,Net Banking,2138.52,12,4,56.5,59.8,2026-07-25,68
CUST09583,Male,21,Pune,Standard,2021-12-02,Monthly,Credit Card,3369.01,15,3,59.6,45.2,2026-05-20,57
CUST09584,Female,67,Bengaluru,Standard,2024-08-04,Monthly,Credit Card,1136.26,14,1,25.2,6.8,2025-03-08,25
CUST09585,Female,34,Delhi,Basic,2021-05-08,Annual,Credit Card,708.79,13,2,53.3,95.0,2025-04-29,64
CUST09586,Male,60,Mumbai,Standard,2023-12-28,Monthly,Credit Card,3012.1,16,3,89.5,23.3,2025-11-23,32
CUST09587,Male,43,Delhi,Basic,2022-03-06,Monthly,UPI,1888.9,13,5,48.7,1.8,2026-01-19,54
CUST09588,Male,52,Pune,Standard,2021-02-07,Monthly,Net Banking,3844.78,15,1,70.7,20.2,2025-07-28,67
CUST09589,Female,29,Chennai,Standard,2025-07-23,Monthly,Net Banking,463.68,8,0,61.3,8.8,2026-03-28,13
CUST09590,Female,56,Bengaluru,Standard,2025-10-06,Quarterly,Net Banking,2894.36,9,0,13.5,55.8,2026-03-07,10
CUST09591,Male,37,Delhi,Basic,2022-05-16,Quarterly,Credit Card,1492.56,10,0,49.3,115.1,2025-07-20,52
CUST09592,Male,27,Kolkata,Premium,2022-04-21,Quarterly,Auto Pay,4829.5,14,2,41.2,8.2,2025-01-27,53
CUST09593,Male,55,Pune,Basic,2025-12-07,Quarterly,Debit Card,1665.27,8,3,66.1,21.7,2025-05-07,8
CUST09594,Male,48,Bengaluru,Standard,2022-09-19,Annual,Debit Card,2468.89,19,3,8.0,54.5,2026-04-03,48
CUST09595,Male,69,Chennai,Basic,2021-11-30,Monthly,Debit Card,1016.21,8,0,85.3,62.1,2025-02-22,57
CUST09596,Female,68,Bengaluru,Basic,2022-10-01,Monthly,Debit Card,3942.82,12,4,46.7,55.7,2026-05-17,47
CUST09597,Male,42,Chennai,Basic,2025-09-27,Monthly,Net Banking,1260.81,11,2,65.9,30.8,2025-10-04,11
CUST09598,Male,18,Delhi,Standard,2022-07-20,Quarterly,Credit Card,440.02,9,3,57.1,79.9,2026-06-12,50
CUST09599,Female,43,Mumbai,Basic,2023-04-07,Annual,Auto Pay,1078.66,8,2,71.3,60.8,2026-03-08,41
CUST09600,Male,30,Hyderabad,Basic,2022-08-05,Monthly,UPI,3062.47,5,2,85.8,5.3,2025-07-15,49
CUST09601,Female,25,Chennai,Basic,2024-06-11,Annual,UPI,2870.85,11,1,13.6,7.6,2026-03-23,27
CUST09602,Male,51,Chennai,Standard,2025-08-12,Monthly,Net Banking,1099.63,15,3,68.4,107.3,2025-01-11,12
CUST09603,Male,45,Mumbai,Premium,2022-01-11,Monthly,Auto Pay,3865.14,6,2,6.6,95.1,2025-10-12,56
CUST09604,Male,37,Pune,Standard,2025-03-02,Annual,Debit Card,3638.22,14,2,29.0,75.5,2025-04-20,18
CUST09605,Male,69,Delhi,Standard,2021-07-14,Quarterly,Debit Card,1831.02,13,3,27.7,91.8,2025-02-22,62
CUST09606,Female,24,Hyderabad,Standard,2023-03-04,Monthly,Credit Card,3096.67,15,0,20.4,114.6,2025-01-08,42
CUST09607,Male,24,Bengaluru,Standard,2023-01-14,Monthly,Auto Pay,2205.7,10,1,66.8,56.5,2026-02-13,44
CUST09608,Female,40,Pune,Standard,2022-01-26,Annual,Credit Card,2397.46,13,3,89.1,7.5,2026-08-10,55
CUST09609,Male,59,Kolkata,Standard,2023-04-04,Monthly,Net Banking,4848.86,14,0,76.9,32.6,2025-09-20,41
CUST09610,Male,44,Pune,Premium,2021-08-03,Annual,Net Banking,3760.95,10,1,46.1,113.5,2026-06-02,61
CUST09611,Male,47,Kolkata,Basic,2025-10-12,Quarterly,UPI,2804.03,13,5,6.7,44.3,2026-06-16,10
CUST09612,Male,28,Kolkata,Standard,2021-04-14,Quarterly,UPI,4575.27,18,4,57.4,17.2,2026-07-26,65
CUST09613,Male,19,Chennai,Standard,2022-09-16,Monthly,Auto Pay,4767.83,13,2,45.0,83.9,2026-05-03,48
CUST09614,Female,62,Delhi,Premium,2025-10-29,Annual,Credit Card,3779.16,8,1,7.0,97.9,2025-06-02,10
CUST09615,Female,39,Bengaluru,Standard,2024-11-28,Monthly,Auto Pay,3569.17,13,0,59.0,51.3,2025-11-09,21
CUST09616,Male,42,Delhi,Standard,2024-07-11,Monthly,Credit Card,3315.53,10,1,14.6,48.9,2026-02-05,26
CUST09617,Male,21,Chennai,Standard,2022-09-08,Monthly,UPI,1397.88,10,2,22.9,112.9,2026-03-17,48
CUST09618,Male,23,Pune,Standard,2023-03-15,Monthly,Credit Card,2444.35,11,2,57.8,85.5,2026-08-16,42
CUST09619,Male,25,Mumbai,Standard,2021-04-01,Quarterly,Debit Card,1666.4,10,1,33.4,43.7,2025-02-25,65
CUST09620,Male,30,Chennai,Basic,2024-01-20,Annual,Credit Card,3317.9,15,0,69.8,82.8,2025-12-27,31
CUST09621,Female,20,Pune,Standard,2025-10-05,Quarterly,UPI,4110.91,16,2,11.1,81.8,2026-03-26,11
CUST09622,Female,50,Mumbai,Basic,2022-04-25,Monthly,Net Banking,2443.55,18,0,12.4,33.6,2026-05-17,52
CUST09623,Male,54,Pune,Standard,2023-10-30,Annual,Auto Pay,1193.37,15,5,78.8,68.0,2026-05-02,34
CUST09624,Male,58,Hyderabad,Basic,2025-12-17,Quarterly,UPI,2360.11,10,2,15.8,110.2,2026-01-13,8
CUST09625,Female,32,Hyderabad,Standard,2024-06-27,Quarterly,UPI,2959.17,16,3,17.2,105.8,2026-01-10,26
